time,step,voltage,current,chgAh,disAh
368,5,3.04536,-0.0,0,0.0
369,5,3.04552,-0.0,0,0.0
370,5,3.04519,-0.0,0,0.0
371,5,3.04503,-0.0,0,0.0
372,5,3.04503,-0.0,0,0.0
373,5,3.04503,-0.0,0,0.0
374,5,3.04536,-0.0,0,0.0
375,5,3.04536,-0.0,0,0.0
376,5,3.04519,-0.0,0,0.0
377,5,3.04503,-0.0,0,0.0
378,5,3.04503,-0.0,0,0.0
379,5,3.04519,-0.0,0,0.0
380,5,3.04536,-0.0,0,0.0
381,5,3.04552,-0.0,0,0.0
382,5,3.04552,-0.0,0,0.0
383,5,3.04552,-0.0,0,0.0
384,5,3.04552,-0.0,0,0.0
385,5,3.04536,-0.0,0,0.0
386,5,3.04536,-0.0,0,0.0
387,5,3.04536,-0.0,0,0.0
388,5,3.04552,-0.0,0,0.0
389,5,3.04568,-0.0,0,0.0
390,5,3.04552,-0.0,0,0.0
391,5,3.04519,-0.0,0,0.0
392,5,3.04536,-0.0,0,0.0
393,5,3.04536,-0.0,0,0.0
394,5,3.04536,-0.0,0,0.0
395,5,3.04536,-0.0,0,0.0
396,5,3.04519,-0.0,0,0.0
397,5,3.04552,-0.0,0,0.0
398,5,3.04568,-0.0,0,0.0
399,5,3.04552,-0.0,0,0.0
400,5,3.04552,-0.0,0,0.0
401,5,3.04568,-0.0,0,0.0
402,5,3.04584,-0.0,0,0.0
403,5,3.04536,-0.0,0,0.0
404,5,3.04519,-0.0,0,0.0
405,5,3.04552,-0.0,0,0.0
406,5,3.04552,-0.0,0,0.0
407,5,3.04536,-0.0,0,0.0
408,5,3.04568,-0.0,0,0.0
409,5,3.04552,-0.0,0,0.0
410,5,3.04552,-0.0,0,0.0
411,5,3.04568,-0.0,0,0.0
412,5,3.04536,-0.0,0,0.0
413,5,3.04552,-0.0,0,0.0
414,5,3.04552,-0.0,0,0.0
415,5,3.04519,-0.0,0,0.0
416,5,3.04552,-0.0,0,0.0
417,5,3.04568,-0.0,0,0.0
418,5,3.04568,-0.0,0,0.0
419,5,3.04568,-0.0,0,0.0
420,5,3.04552,-0.0,0,0.0
421,5,3.04552,-0.0,0,0.0
422,5,3.04552,-0.0,0,0.0
423,5,3.04568,-0.0,0,0.0
424,5,3.04568,-0.0,0,0.0
425,5,3.04568,-0.0,0,0.0
